"ID","ObjectNumber","Period","Culture","Term","NotType","AATID","AATCN"
"1950","B1986.29.309","18th century-19th century","British","British","Culture","300111159","AAT"
"1676","B1986.29.31","19th century","British","British","Culture","300111159","AAT"
"1951","B1986.29.310","18th century-19th century","British","British","Culture","300111159","AAT"
"1952","B1986.29.311","19th century","British","British","Culture","300111159","AAT"
"1953","B1986.29.312","18th century-19th century","British","British","Culture","300111159","AAT"
"1954","B1986.29.313","19th century","British","British","Culture","300111159","AAT"
"1955","B1986.29.314","18th century","British","British","Culture","300111159","AAT"
"1956","B1986.29.315","19th century-20th century","British","British","Culture","300111159","AAT"
"1957","B1986.29.316","18th century","British","British","Culture","300111159","AAT"
"1958","B1986.29.317","18th century","British","British","Culture","300111159","AAT"
"1959","B1986.29.318","19th century","British","British","Culture","300111159","AAT"
"1960","B1986.29.319","19th century","British","British","Culture","300111159","AAT"
"1677","B1986.29.32","19th century","British","British","Culture","300111159","AAT"
"1961","B1986.29.320","19th century","British","British","Culture","300111159","AAT"
"1962","B1986.29.321","18th century","British","British","Culture","300111159","AAT"
"1963","B1986.29.322","","British","British","Culture","300111159","AAT"
"1965","B1986.29.324","19th century","British","British","Culture","300111159","AAT"
"1966","B1986.29.325","","British","British","Culture","300111159","AAT"
"1967","B1986.29.326","18th century-19th century","British","British","Culture","300111159","AAT"
"1968","B1986.29.327","","British","British","Culture","300111159","AAT"
"1969","B1986.29.328","","British","British","Culture","300111159","AAT"
"1970","B1986.29.329","18th century","British","British","Culture","300111159","AAT"
"1678","B1986.29.33","19th century","British","British","Culture","300111159","AAT"
"1972","B1986.29.331","18th century","British","British","Culture","300111159","AAT"
"1976","B1986.29.335","19th century-20th century","British","British","Culture","300111159","AAT"
"1977","B1986.29.336","19th century - 20th century","British","British","Culture","300111159","AAT"
"1978","B1986.29.337","19th century, 20th century","British","British","Culture","300111159","AAT"
"1979","B1986.29.338","18th century-19th century","British","British","Culture","300111159","AAT"
"1980","B1986.29.339","18th century-19th century","British","British","Culture","300111159","AAT"
"1679","B1986.29.34","19th century","British","British","Culture","300111159","AAT"
"1981","B1986.29.340","18th century-19th century","British","British","Culture","300111159","AAT"
"1982","B1986.29.341","19th century","British","British","Culture","300111159","AAT"
"1983","B1986.29.342","19th century","British","British","Culture","300111159","AAT"
"1984","B1986.29.343","19th century","British","British","Culture","300111159","AAT"
"1985","B1986.29.344","19th century","British","British","Culture","300111159","AAT"
"1986","B1986.29.345","18th century-19th century","British","British","Culture","300111159","AAT"
"1987","B1986.29.346","19th century","British","British","Culture","300111159","AAT"
"1988","B1986.29.347","19th century","British","British","Culture","300111159","AAT"
"1989","B1986.29.348","19th century","British","British","Culture","300111159","AAT"
"1990","B1986.29.349","19th century","British","British","Culture","300111159","AAT"
"1680","B1986.29.35","19th century","British","British","Culture","300111159","AAT"
"1991","B1986.29.350","19th century","British","British","Culture","300111159","AAT"
"1992","B1986.29.351","18th century-19th century","British","British","Culture","300111159","AAT"
"1993","B1986.29.352","19th century","British","British","Culture","300111159","AAT"
"1994","B1986.29.353","19th century","British","British","Culture","300111159","AAT"
"1995","B1986.29.354","19th century","British","British","Culture","300111159","AAT"
"1996","B1986.29.355","19th century","British","British","Culture","300111159","AAT"
"1997","B1986.29.356","19th century","British","British","Culture","300111159","AAT"
"1998","B1986.29.357","19th century","British","British","Culture","300111159","AAT"
"1999","B1986.29.358","19th century","British","British","Culture","300111159","AAT"
"2000","B1986.29.359","18th century","British","British","Culture","300111159","AAT"
"1681","B1986.29.36","18th century-19th century","British","British","Culture","300111159","AAT"
"2001","B1986.29.360","18th century-19th century","British","British","Culture","300111159","AAT"
"2002","B1986.29.361","18th century-19th century","British","British","Culture","300111159","AAT"
"2003","B1986.29.362","19th century","British","British","Culture","300111159","AAT"
"2004","B1986.29.363","18th century-19th century","British","British","Culture","300111159","AAT"
"2005","B1986.29.364","18th century-19th century","British","British","Culture","300111159","AAT"
"2006","B1986.29.365","18th century-19th century","British","British","Culture","300111159","AAT"
"2007","B1986.29.366","19th century","British","British","Culture","300111159","AAT"
"2008","B1986.29.367","18th century-19th century","British","British","Culture","300111159","AAT"
"2009","B1986.29.368","18th century-19th century","British","British","Culture","300111159","AAT"
"2010","B1986.29.369","18th century-19th century","British","British","Culture","300111159","AAT"
"1682","B1986.29.37","18th century-19th century","British","British","Culture","300111159","AAT"
"2011","B1986.29.370","19th century","British","British","Culture","300111159","AAT"
"2012","B1986.29.371","18th century","British","British","Culture","300111159","AAT"
"2014","B1986.29.373","19th century","British","British","Culture","300111159","AAT"
"2015","B1986.29.374","18th century-19th century","British","British","Culture","300111159","AAT"
"2016","B1986.29.375","18th century","British","British","Culture","300111159","AAT"
"2017","B1986.29.376","18th century","British","British","Culture","300111159","AAT"
"2018","B1986.29.377","19th century","British","British","Culture","300111159","AAT"
"2019","B1986.29.378","19th century","British","British","Culture","300111159","AAT"
"2020","B1986.29.379","19th century","British","British","Culture","300111159","AAT"
"1683","B1986.29.38","19th century","British","British","Culture","300111159","AAT"
"2021","B1986.29.380","19th century","British","British","Culture","300111159","AAT"
"2022","B1986.29.381","19th century","British","British","Culture","300111159","AAT"
"2023","B1986.29.382","18th century-19th century","British","British","Culture","300111159","AAT"
"2024","B1986.29.383","19th century","British","British","Culture","300111159","AAT"
"2025","B1986.29.384","18th century-19th century","British","British","Culture","300111159","AAT"
"2026","B1986.29.385","18th century","British","British","Culture","300111159","AAT"
"2027","B1986.29.386","19th century","British","British","Culture","300111159","AAT"
"2028","B1986.29.387","18th century","British","British","Culture","300111159","AAT"
"2029","B1986.29.388","18th century","British","British","Culture","300111159","AAT"
"2030","B1986.29.389","19th century","British","British","Culture","300111159","AAT"
"1684","B1986.29.39","19th century","British","British","Culture","300111159","AAT"
"2031","B1986.29.390","19th century","British","British","Culture","300111159","AAT"
"2032","B1986.29.391","19th century","British","British","Culture","300111159","AAT"
"2033","B1986.29.392","19th century","British","British","Culture","300111159","AAT"
"2034","B1986.29.393","17th century-18th century","British","British","Culture","300111159","AAT"
"2035","B1986.29.394","19th century","British","British","Culture","300111159","AAT"
"2036","B1986.29.395","18th century-19th century","British","British","Culture","300111159","AAT"
"2037","B1986.29.396","18th century-19th century","British","British","Culture","300111159","AAT"
"2038","B1986.29.397","18th century-19th century","British","British","Culture","300111159","AAT"
"2039","B1986.29.398","18th century-19th century","British","British","Culture","300111159","AAT"
"2040","B1986.29.399","18th century-19th century","British","British","Culture","300111159","AAT"
"1685","B1986.29.40","19th century","British","British","Culture","300111159","AAT"
"2041","B1986.29.400","18th century-19th century","British","British","Culture","300111159","AAT"
"2042","B1986.29.401","18th century-19th century","British","British","Culture","300111159","AAT"
"2043","B1986.29.402","18th century-19th century","British","British","Culture","300111159","AAT"
"2044","B1986.29.403","18th century-19th century","British","British","Culture","300111159","AAT"
"2045","B1986.29.404","18th century-19th century","British","British","Culture","300111159","AAT"
"2049","B1986.29.408","20th century","British","British","Culture","300111159","AAT"
"2050","B1986.29.409","18th century-19th century","British","British","Culture","300111159","AAT"
