"ObjectID","exhibitionID","ExhTitle","","beginISO","CurDate","ExhDate"
"37372","166","The Romantic Landscape Prints - The Chiaroscuro of Nature","September 25-December 29, 2002","2002-09-25          ","04 Nov 2013 13:56:09","The Romantic Landscape Prints - The Chiaroscuro of Nature, September 25-December 29, 2002"
"39454","166","The Romantic Landscape Prints - The Chiaroscuro of Nature","September 25-December 29, 2002","2002-09-25          ","04 Nov 2013 13:56:09","The Romantic Landscape Prints - The Chiaroscuro of Nature, September 25-December 29, 2002"
"39457","166","The Romantic Landscape Prints - The Chiaroscuro of Nature","September 25-December 29, 2002","2002-09-25          ","04 Nov 2013 13:56:09","The Romantic Landscape Prints - The Chiaroscuro of Nature, September 25-December 29, 2002"
"39471","166","The Romantic Landscape Prints - The Chiaroscuro of Nature","September 25-December 29, 2002","2002-09-25          ","04 Nov 2013 13:56:09","The Romantic Landscape Prints - The Chiaroscuro of Nature, September 25-December 29, 2002"
"38779","166","The Romantic Landscape Prints - The Chiaroscuro of Nature","September 25-December 29, 2002","2002-09-25          ","04 Nov 2013 13:56:09","The Romantic Landscape Prints - The Chiaroscuro of Nature, September 25-December 29, 2002"
"40371","166","The Romantic Landscape Prints - The Chiaroscuro of Nature","September 25-December 29, 2002","2002-09-25          ","04 Nov 2013 13:56:09","The Romantic Landscape Prints - The Chiaroscuro of Nature, September 25-December 29, 2002"
"41796","166","The Romantic Landscape Prints - The Chiaroscuro of Nature","September 25-December 29, 2002","2002-09-25          ","04 Nov 2013 13:56:09","The Romantic Landscape Prints - The Chiaroscuro of Nature, September 25-December 29, 2002"
"41072","166","The Romantic Landscape Prints - The Chiaroscuro of Nature","September 25-December 29, 2002","2002-09-25          ","04 Nov 2013 13:56:09","The Romantic Landscape Prints - The Chiaroscuro of Nature, September 25-December 29, 2002"
"41168","166","The Romantic Landscape Prints - The Chiaroscuro of Nature","September 25-December 29, 2002","2002-09-25          ","04 Nov 2013 13:56:09","The Romantic Landscape Prints - The Chiaroscuro of Nature, September 25-December 29, 2002"
"2540","166","The Romantic Landscape Prints - The Chiaroscuro of Nature","September 25-December 29, 2002","2002-09-25          ","04 Nov 2013 13:56:09","The Romantic Landscape Prints - The Chiaroscuro of Nature, September 25-December 29, 2002"
"2544","166","The Romantic Landscape Prints - The Chiaroscuro of Nature","September 25-December 29, 2002","2002-09-25          ","04 Nov 2013 13:56:09","The Romantic Landscape Prints - The Chiaroscuro of Nature, September 25-December 29, 2002"
"2549","166","The Romantic Landscape Prints - The Chiaroscuro of Nature","September 25-December 29, 2002","2002-09-25          ","04 Nov 2013 13:56:09","The Romantic Landscape Prints - The Chiaroscuro of Nature, September 25-December 29, 2002"
"2554","166","The Romantic Landscape Prints - The Chiaroscuro of Nature","September 25-December 29, 2002","2002-09-25          ","04 Nov 2013 13:56:09","The Romantic Landscape Prints - The Chiaroscuro of Nature, September 25-December 29, 2002"
"51256","166","The Romantic Landscape Prints - The Chiaroscuro of Nature","September 25-December 29, 2002","2002-09-25          ","04 Nov 2013 13:56:09","The Romantic Landscape Prints - The Chiaroscuro of Nature, September 25-December 29, 2002"
"20103","166","The Romantic Landscape Prints - The Chiaroscuro of Nature","September 25-December 29, 2002","2002-09-25          ","04 Nov 2013 13:56:09","The Romantic Landscape Prints - The Chiaroscuro of Nature, September 25-December 29, 2002"
"20104","166","The Romantic Landscape Prints - The Chiaroscuro of Nature","September 25-December 29, 2002","2002-09-25          ","04 Nov 2013 13:56:09","The Romantic Landscape Prints - The Chiaroscuro of Nature, September 25-December 29, 2002"
"42974","166","The Romantic Landscape Prints - The Chiaroscuro of Nature","September 25-December 29, 2002","2002-09-25          ","04 Nov 2013 13:56:09","The Romantic Landscape Prints - The Chiaroscuro of Nature, September 25-December 29, 2002"
"20700","166","The Romantic Landscape Prints - The Chiaroscuro of Nature","September 25-December 29, 2002","2002-09-25          ","04 Nov 2013 13:56:09","The Romantic Landscape Prints - The Chiaroscuro of Nature, September 25-December 29, 2002"
"45469","166","The Romantic Landscape Prints - The Chiaroscuro of Nature","September 25-December 29, 2002","2002-09-25          ","04 Nov 2013 13:56:09","The Romantic Landscape Prints - The Chiaroscuro of Nature, September 25-December 29, 2002"
"45470","166","The Romantic Landscape Prints - The Chiaroscuro of Nature","September 25-December 29, 2002","2002-09-25          ","04 Nov 2013 13:56:09","The Romantic Landscape Prints - The Chiaroscuro of Nature, September 25-December 29, 2002"
"2954","166","The Romantic Landscape Prints - The Chiaroscuro of Nature","September 25-December 29, 2002","2002-09-25          ","04 Nov 2013 13:56:09","The Romantic Landscape Prints - The Chiaroscuro of Nature, September 25-December 29, 2002"
"2955","166","The Romantic Landscape Prints - The Chiaroscuro of Nature","September 25-December 29, 2002","2002-09-25          ","04 Nov 2013 13:56:09","The Romantic Landscape Prints - The Chiaroscuro of Nature, September 25-December 29, 2002"
"2999","166","The Romantic Landscape Prints - The Chiaroscuro of Nature","September 25-December 29, 2002","2002-09-25          ","04 Nov 2013 13:56:09","The Romantic Landscape Prints - The Chiaroscuro of Nature, September 25-December 29, 2002"
"33271","166","The Romantic Landscape Prints - The Chiaroscuro of Nature","September 25-December 29, 2002","2002-09-25          ","04 Nov 2013 13:56:09","The Romantic Landscape Prints - The Chiaroscuro of Nature, September 25-December 29, 2002"
"34315","166","The Romantic Landscape Prints - The Chiaroscuro of Nature","September 25-December 29, 2002","2002-09-25          ","04 Nov 2013 13:56:09","The Romantic Landscape Prints - The Chiaroscuro of Nature, September 25-December 29, 2002"
"35001","166","The Romantic Landscape Prints - The Chiaroscuro of Nature","September 25-December 29, 2002","2002-09-25          ","04 Nov 2013 13:56:09","The Romantic Landscape Prints - The Chiaroscuro of Nature, September 25-December 29, 2002"
"35010","166","The Romantic Landscape Prints - The Chiaroscuro of Nature","September 25-December 29, 2002","2002-09-25          ","04 Nov 2013 13:56:09","The Romantic Landscape Prints - The Chiaroscuro of Nature, September 25-December 29, 2002"
"37481","166","The Romantic Landscape Prints - The Chiaroscuro of Nature","September 25-December 29, 2002","2002-09-25          ","04 Nov 2013 13:56:09","The Romantic Landscape Prints - The Chiaroscuro of Nature, September 25-December 29, 2002"
"38414","166","The Romantic Landscape Prints - The Chiaroscuro of Nature","September 25-December 29, 2002","2002-09-25          ","04 Nov 2013 13:56:09","The Romantic Landscape Prints - The Chiaroscuro of Nature, September 25-December 29, 2002"
"38441","166","The Romantic Landscape Prints - The Chiaroscuro of Nature","September 25-December 29, 2002","2002-09-25          ","04 Nov 2013 13:56:09","The Romantic Landscape Prints - The Chiaroscuro of Nature, September 25-December 29, 2002"
"38499","166","The Romantic Landscape Prints - The Chiaroscuro of Nature","September 25-December 29, 2002","2002-09-25          ","04 Nov 2013 13:56:09","The Romantic Landscape Prints - The Chiaroscuro of Nature, September 25-December 29, 2002"
"38507","166","The Romantic Landscape Prints - The Chiaroscuro of Nature","September 25-December 29, 2002","2002-09-25          ","04 Nov 2013 13:56:09","The Romantic Landscape Prints - The Chiaroscuro of Nature, September 25-December 29, 2002"
"38909","166","The Romantic Landscape Prints - The Chiaroscuro of Nature","September 25-December 29, 2002","2002-09-25          ","04 Nov 2013 13:56:09","The Romantic Landscape Prints - The Chiaroscuro of Nature, September 25-December 29, 2002"
"38916","166","The Romantic Landscape Prints - The Chiaroscuro of Nature","September 25-December 29, 2002","2002-09-25          ","04 Nov 2013 13:56:09","The Romantic Landscape Prints - The Chiaroscuro of Nature, September 25-December 29, 2002"
"40341","166","The Romantic Landscape Prints - The Chiaroscuro of Nature","September 25-December 29, 2002","2002-09-25          ","04 Nov 2013 13:56:09","The Romantic Landscape Prints - The Chiaroscuro of Nature, September 25-December 29, 2002"
"4822","166","The Romantic Landscape Prints - The Chiaroscuro of Nature","September 25-December 29, 2002","2002-09-25          ","04 Nov 2013 13:56:09","The Romantic Landscape Prints - The Chiaroscuro of Nature, September 25-December 29, 2002"
"48732","166","The Romantic Landscape Prints - The Chiaroscuro of Nature","September 25-December 29, 2002","2002-09-25          ","04 Nov 2013 13:56:09","The Romantic Landscape Prints - The Chiaroscuro of Nature, September 25-December 29, 2002"
"50806","166","The Romantic Landscape Prints - The Chiaroscuro of Nature","September 25-December 29, 2002","2002-09-25          ","04 Nov 2013 13:56:09","The Romantic Landscape Prints - The Chiaroscuro of Nature, September 25-December 29, 2002"
"50866","166","The Romantic Landscape Prints - The Chiaroscuro of Nature","September 25-December 29, 2002","2002-09-25          ","04 Nov 2013 13:56:09","The Romantic Landscape Prints - The Chiaroscuro of Nature, September 25-December 29, 2002"
"51204","166","The Romantic Landscape Prints - The Chiaroscuro of Nature","September 25-December 29, 2002","2002-09-25          ","04 Nov 2013 13:56:09","The Romantic Landscape Prints - The Chiaroscuro of Nature, September 25-December 29, 2002"
"1281","139","David Wilkie :  Genre Painter","September 11-December 1, 2002","2002-09-11          ","04 Nov 2013 13:56:09","David Wilkie :  Genre Painter, September 11-December 1, 2002"
"14143","139","David Wilkie :  Genre Painter","September 11-December 1, 2002","2002-09-11          ","04 Nov 2013 13:56:09","David Wilkie :  Genre Painter, September 11-December 1, 2002"
"20320","139","David Wilkie :  Genre Painter","September 11-December 1, 2002","2002-09-11          ","04 Nov 2013 13:56:09","David Wilkie :  Genre Painter, September 11-December 1, 2002"
"5836","132","Thomas Girtin and the Art of Watercolour","2002","2002-07-04          ","04 Nov 2013 13:56:09","Thomas Girtin and the Art of Watercolour, 2002"
"5840","132","Thomas Girtin and the Art of Watercolour","2002","2002-07-04          ","04 Nov 2013 13:56:09","Thomas Girtin and the Art of Watercolour, 2002"
"5841","132","Thomas Girtin and the Art of Watercolour","2002","2002-07-04          ","04 Nov 2013 13:56:09","Thomas Girtin and the Art of Watercolour, 2002"
"5842","132","Thomas Girtin and the Art of Watercolour","2002","2002-07-04          ","04 Nov 2013 13:56:09","Thomas Girtin and the Art of Watercolour, 2002"
"5845","132","Thomas Girtin and the Art of Watercolour","2002","2002-07-04          ","04 Nov 2013 13:56:09","Thomas Girtin and the Art of Watercolour, 2002"
"5856","132","Thomas Girtin and the Art of Watercolour","2002","2002-07-04          ","04 Nov 2013 13:56:09","Thomas Girtin and the Art of Watercolour, 2002"
"5869","132","Thomas Girtin and the Art of Watercolour","2002","2002-07-04          ","04 Nov 2013 13:56:09","Thomas Girtin and the Art of Watercolour, 2002"
"5878","132","Thomas Girtin and the Art of Watercolour","2002","2002-07-04          ","04 Nov 2013 13:56:09","Thomas Girtin and the Art of Watercolour, 2002"
"5879","132","Thomas Girtin and the Art of Watercolour","2002","2002-07-04          ","04 Nov 2013 13:56:09","Thomas Girtin and the Art of Watercolour, 2002"
"12444","132","Thomas Girtin and the Art of Watercolour","2002","2002-07-04          ","04 Nov 2013 13:56:09","Thomas Girtin and the Art of Watercolour, 2002"
"5925","132","Thomas Girtin and the Art of Watercolour","2002","2002-07-04          ","04 Nov 2013 13:56:09","Thomas Girtin and the Art of Watercolour, 2002"
"5930","132","Thomas Girtin and the Art of Watercolour","2002","2002-07-04          ","04 Nov 2013 13:56:09","Thomas Girtin and the Art of Watercolour, 2002"
"5981","132","Thomas Girtin and the Art of Watercolour","2002","2002-07-04          ","04 Nov 2013 13:56:09","Thomas Girtin and the Art of Watercolour, 2002"
"5965","132","Thomas Girtin and the Art of Watercolour","2002","2002-07-04          ","04 Nov 2013 13:56:09","Thomas Girtin and the Art of Watercolour, 2002"
"5968","132","Thomas Girtin and the Art of Watercolour","2002","2002-07-04          ","04 Nov 2013 13:56:09","Thomas Girtin and the Art of Watercolour, 2002"
"5969","132","Thomas Girtin and the Art of Watercolour","2002","2002-07-04          ","04 Nov 2013 13:56:09","Thomas Girtin and the Art of Watercolour, 2002"
"5971","132","Thomas Girtin and the Art of Watercolour","2002","2002-07-04          ","04 Nov 2013 13:56:09","Thomas Girtin and the Art of Watercolour, 2002"
"5972","132","Thomas Girtin and the Art of Watercolour","2002","2002-07-04          ","04 Nov 2013 13:56:09","Thomas Girtin and the Art of Watercolour, 2002"
"5976","132","Thomas Girtin and the Art of Watercolour","2002","2002-07-04          ","04 Nov 2013 13:56:09","Thomas Girtin and the Art of Watercolour, 2002"
"19236","132","Thomas Girtin and the Art of Watercolour","2002","2002-07-04          ","04 Nov 2013 13:56:09","Thomas Girtin and the Art of Watercolour, 2002"
"2207","132","Thomas Girtin and the Art of Watercolour","2002","2002-07-04          ","04 Nov 2013 13:56:09","Thomas Girtin and the Art of Watercolour, 2002"
"5039","159","British Galleries in the Hermitage","June 21-September 21, 2002","2002-06-21          ","04 Nov 2013 13:56:09","British Galleries in the Hermitage, June 21-September 21, 2002"
