"ID","Description","AltNum","Remarks","ObjRef","ANrefID","ReferenceID","RefXRefID","PageNumber","CatalogueNumber","FigureNumber","lidosource","lidotype","sourcenum","lidoappellation"
"54280","OCLC Number","854889163","Source = Worldcat","57090","2810","2810","8637","p","","","AAT","local","300111999","Yale Center for British Art"
"1411","LC Call Number","V 2475 (YCBA)","","4221","2810","2810","8638","[","","","AAT","local","300111999","Yale Center for British Art"
"1411","OCLC Number","854889163","Source = Worldcat","4221","2810","2810","8638","[","","","AAT","local","300111999","Yale Center for British Art"
"7242","LC Call Number","NC228 Y34 (YCBA)","","10053","2811","2811","8639","","C","F","AAT","local","300111999","Yale Center for British Art"
"7242","OCLC Number","00703749","","10053","2811","2811","8639","","C","F","AAT","local","300111999","Yale Center for British Art"
"10183","LC Call Number","NC228 Y34 (YCBA)","","12994","2811","2811","8640","","c","P","AAT","local","300111999","Yale Center for British Art"
"10183","OCLC Number","00703749","","12994","2811","2811","8640","","c","P","AAT","local","300111999","Yale Center for British Art"
"47086","LC Call Number","NC228 Y34 (YCBA)","","49897","2811","2811","8641","","c","P","AAT","local","300111999","Yale Center for British Art"
"47086","OCLC Number","00703749","","49897","2811","2811","8641","","c","P","AAT","local","300111999","Yale Center for British Art"
"10003","LC Call Number","NC228 Y34 (YCBA)","","12814","2811","2811","8642","","c","","AAT","local","300111999","Yale Center for British Art"
"10003","OCLC Number","00703749","","12814","2811","2811","8642","","c","","AAT","local","300111999","Yale Center for British Art"
"21333","LC Call Number","NC228 Y34 (YCBA)","","24144","2811","2811","8643","","c","","AAT","local","300111999","Yale Center for British Art"
"21333","OCLC Number","00703749","","24144","2811","2811","8643","","c","","AAT","local","300111999","Yale Center for British Art"
"14267","LC Call Number","NC228 Y34 (YCBA)","","17078","2811","2811","8646","","c","P","AAT","local","300111999","Yale Center for British Art"
"14267","OCLC Number","00703749","","17078","2811","2811","8646","","c","P","AAT","local","300111999","Yale Center for British Art"
"2000","LC Call Number","NC228 Y34 (YCBA)","","4811","2811","2811","8648","","c","","AAT","local","300111999","Yale Center for British Art"
"2000","OCLC Number","00703749","","4811","2811","2811","8648","","c","","AAT","local","300111999","Yale Center for British Art"
"15146","LC Call Number","NC228 Y34 (YCBA)","","17957","2811","2811","8650","","c","","AAT","local","300111999","Yale Center for British Art"
"15146","OCLC Number","00703749","","17957","2811","2811","8650","","c","","AAT","local","300111999","Yale Center for British Art"
"14795","LC Call Number","NC228 Y34 (YCBA)","","17606","2811","2811","8651","","c","","AAT","local","300111999","Yale Center for British Art"
"14795","OCLC Number","00703749","","17606","2811","2811","8651","","c","","AAT","local","300111999","Yale Center for British Art"
"47087","LC Call Number","NC228 Y34 (YCBA)","","49898","2811","2811","8652","","c","","AAT","local","300111999","Yale Center for British Art"
"47087","OCLC Number","00703749","","49898","2811","2811","8652","","c","","AAT","local","300111999","Yale Center for British Art"
"9630","LC Call Number","NC228 Y34 (YCBA)","","12441","2811","2811","8653","","c","","AAT","local","300111999","Yale Center for British Art"
"9630","OCLC Number","00703749","","12441","2811","2811","8653","","c","","AAT","local","300111999","Yale Center for British Art"
"9629","LC Call Number","NC228 Y34 (YCBA)","","12440","2811","2811","8654","","c","P","AAT","local","300111999","Yale Center for British Art"
"9629","OCLC Number","00703749","","12440","2811","2811","8654","","c","P","AAT","local","300111999","Yale Center for British Art"
"19936","LC Call Number","NC228 Y34 (YCBA)","","22747","2811","2811","8655","","c","","AAT","local","300111999","Yale Center for British Art"
"19936","OCLC Number","00703749","","22747","2811","2811","8655","","c","","AAT","local","300111999","Yale Center for British Art"
"8759","LC Call Number","NC228 Y34 (YCBA)","","11570","2811","2811","8656","","c","","AAT","local","300111999","Yale Center for British Art"
"8759","OCLC Number","00703749","","11570","2811","2811","8656","","c","","AAT","local","300111999","Yale Center for British Art"
"13024","LC Call Number","NC228 Y34 (YCBA)","","15835","2811","2811","8657","","c","","AAT","local","300111999","Yale Center for British Art"
"13024","OCLC Number","00703749","","15835","2811","2811","8657","","c","","AAT","local","300111999","Yale Center for British Art"
"46383","LC Call Number","NC228 Y34 (YCBA)","","49194","2811","2811","8658","","c","","AAT","local","300111999","Yale Center for British Art"
"46383","OCLC Number","00703749","","49194","2811","2811","8658","","c","","AAT","local","300111999","Yale Center for British Art"
"15095","LC Call Number","NC228 Y34 (YCBA)","","17906","2811","2811","8659","","c","","AAT","local","300111999","Yale Center for British Art"
"15095","OCLC Number","00703749","","17906","2811","2811","8659","","c","","AAT","local","300111999","Yale Center for British Art"
"14270","LC Call Number","NC228 Y34 (YCBA)","","17081","2811","2811","8661","","c","P","AAT","local","300111999","Yale Center for British Art"
"14270","OCLC Number","00703749","","17081","2811","2811","8661","","c","P","AAT","local","300111999","Yale Center for British Art"
"13003","LC Call Number","NC228 Y34 (YCBA)","","15814","2811","2811","8662","","c","","AAT","local","300111999","Yale Center for British Art"
"13003","OCLC Number","00703749","","15814","2811","2811","8662","","c","","AAT","local","300111999","Yale Center for British Art"
"19906","LC Call Number","NC228 Y34 (YCBA)","","22717","2811","2811","8663","","c","","AAT","local","300111999","Yale Center for British Art"
"19906","OCLC Number","00703749","","22717","2811","2811","8663","","c","","AAT","local","300111999","Yale Center for British Art"
"15094","LC Call Number","NC228 Y34 (YCBA)","","17905","2811","2811","8664","","c","","AAT","local","300111999","Yale Center for British Art"
"15094","OCLC Number","00703749","","17905","2811","2811","8664","","c","","AAT","local","300111999","Yale Center for British Art"
"8872","LC Call Number","NC228 Y34 (YCBA)","","11683","2811","2811","8665","","c","","AAT","local","300111999","Yale Center for British Art"
"8872","OCLC Number","00703749","","11683","2811","2811","8665","","c","","AAT","local","300111999","Yale Center for British Art"
"14307","LC Call Number","NC228 Y34 (YCBA)","","17118","2811","2811","8666","","c","","AAT","local","300111999","Yale Center for British Art"
"14307","OCLC Number","00703749","","17118","2811","2811","8666","","c","","AAT","local","300111999","Yale Center for British Art"
"8890","LC Call Number","NC228 Y34 (YCBA)","","11701","2811","2811","8667","","c","P","AAT","local","300111999","Yale Center for British Art"
"8890","OCLC Number","00703749","","11701","2811","2811","8667","","c","P","AAT","local","300111999","Yale Center for British Art"
"6510","LC Call Number","NC228 Y34 (YCBA)","","9321","2811","2811","8668","","c","","AAT","local","300111999","Yale Center for British Art"
"6510","OCLC Number","00703749","","9321","2811","2811","8668","","c","","AAT","local","300111999","Yale Center for British Art"
"12072","LC Call Number","NC228 Y34 (YCBA)","","14883","2811","2811","8669","","c","P","AAT","local","300111999","Yale Center for British Art"
"12072","OCLC Number","00703749","","14883","2811","2811","8669","","c","P","AAT","local","300111999","Yale Center for British Art"
"5609","LC Call Number","NC228 Y34 (YCBA)","","8420","2811","2811","8670","","c","","AAT","local","300111999","Yale Center for British Art"
"5609","OCLC Number","00703749","","8420","2811","2811","8670","","c","","AAT","local","300111999","Yale Center for British Art"
"12991","LC Call Number","NC228 Y34 (YCBA)","","15802","2811","2811","8671","","c","","AAT","local","300111999","Yale Center for British Art"
"12991","OCLC Number","00703749","","15802","2811","2811","8671","","c","","AAT","local","300111999","Yale Center for British Art"
"6416","LC Call Number","NC228 Y34 (YCBA)","","9227","2811","2811","8672","","c","","AAT","local","300111999","Yale Center for British Art"
"6416","OCLC Number","00703749","","9227","2811","2811","8672","","c","","AAT","local","300111999","Yale Center for British Art"
"5488","LC Call Number","NC228 Y34 (YCBA)","","8299","2811","2811","8674","","c","","AAT","local","300111999","Yale Center for British Art"
"5488","OCLC Number","00703749","","8299","2811","2811","8674","","c","","AAT","local","300111999","Yale Center for British Art"
